iteration,cost
11254,92359989.19495238
11255,92359976.2665599
11256,92359963.34699862
11257,92359950.43626209
11258,92359937.53434463
11259,92359924.64123994
11260,92359911.75694215
11261,92359898.88144536
11262,92359886.01474342
11263,92359873.15683018
11264,92359860.30769989
11265,92359847.46734641
11266,92359834.63576385
11267,92359821.8129461
11268,92359808.99888723
11269,92359796.1935812
11270,92359783.39702216
11271,92359770.60920404
11272,92359757.83012086
11273,92359745.05976668
11274,92359732.29813558
11275,92359719.54522148
11276,92359706.80101861
11277,92359694.06552085
11278,92359681.33872235
11279,92359668.6206171
11280,92359655.91119917
11281,92359643.21046273
11282,92359630.51840174
11283,92359617.83501026
11284,92359605.16028251
11285,92359592.49421243
11286,92359579.8367942
11287,92359567.18802184
11288,92359554.54788947
11289,92359541.9163912
11290,92359529.29352103
11291,92359516.67927323
11292,92359504.07364176
11293,92359491.47662096
11294,92359478.88820471
11295,92359466.3083872
11296,92359453.73716262
11297,92359441.17452501
11298,92359428.6204686
11299,92359416.07498747
11300,92359403.53807573
11301,92359391.00972764
11302,92359378.48993722
11303,92359365.97869876
11304,92359353.47600634
11305,92359340.98185404
11306,92359328.49623619
11307,92359316.01914683
11308,92359303.5505802
11309,92359291.09053047
11310,92359278.63899183
11311,92359266.19595844
11312,92359253.76142451
11313,92359241.33538425
11314,92359228.91783178
11315,92359216.50876145
11316,92359204.10816734
11317,92359191.71604365
11318,92359179.3323847
11319,92359166.95718461
11320,92359154.59043764
11321,92359142.23213801
11322,92359129.88227998
11323,92359117.54085773
11324,92359105.20786557
11325,92359092.88329765
11326,92359080.56714834
11327,92359068.25941178
11328,92359055.96008225
11329,92359043.66915402
11330,92359031.38662125
11331,92359019.11247846
11332,92359006.84671971
11333,92358994.58933932
11334,92358982.34033152
11335,92358970.09969068
11336,92358957.86741108
11337,92358945.64348692
11338,92358933.42791256
11339,92358921.22068225
11340,92358909.02179039
11341,92358896.83123124
11342,92358884.64899899
11343,92358872.47508816
11344,92358860.30949287
11345,92358848.15220757
11346,92358836.00322655
11347,92358823.86254409
11348,92358811.73015453
11349,92358799.6060523
11350,92358787.49023166
11351,92358775.38268697
11352,92358763.2834125
11353,92358751.19240277
11354,92358739.10965201
11355,92358727.03515461
11356,92358714.96890485
11357,92358702.91089725
11358,92358690.86112612
11359,92358678.8195858
11360,92358666.7862707
11361,92358654.76117511
11362,92358642.74429363
11363,92358630.7356204
11364,92358618.73514998
11365,92358606.74287675
11366,92358594.75879505
11367,92358582.78289919
11368,92358570.81518385
11369,92358558.85564321
11370,92358546.9042718
11371,92358534.96106395
11372,92358523.02601421
11373,92358511.0991169
11374,92358499.1803665
11375,92358487.26975745
11376,92358475.36728415
11377,92358463.47294109
11378,92358451.5867227
11379,92358439.70862332
11380,92358427.83863762
11381,92358415.97675988
11382,92358404.1229847
11383,92358392.27730641
11384,92358380.4397195
11385,92358368.61021855
11386,92358356.78879796
11387,92358344.9754522
11388,92358333.17017576
11389,92358321.37296322
11390,92358309.5838089
11391,92358297.8027075
11392,92358286.02965336
11393,92358274.26464096
11394,92358262.507665
11395,92358250.7587197
11396,92358239.01779987
11397,92358227.28489986
11398,92358215.56001434
11399,92358203.84313762
11400,92358192.13426435
11401,92358180.43338907
11402,92358168.74050629
11403,92358157.05561061
11404,92358145.37869644
11405,92358133.70975849
11406,92358122.0487912
11407,92358110.39578907
11408,92358098.75074697
11409,92358087.11365908
11410,92358075.48452015
11411,92358063.86332473
11412,92358052.25006738
11413,92358040.6447427
11414,92358029.04734534
11415,92358017.45786971
11416,92358005.87631051
11417,92357994.30266237
11418,92357982.73691976
11419,92357971.17907742
11420,92357959.62912987
11421,92357948.08707173
11422,92357936.55289759
11423,92357925.02660212
11424,92357913.50817992
11425,92357901.9976256
11426,92357890.49493377
11427,92357879.00009906
11428,92357867.51311614
11429,92357856.0339796
11430,92357844.56268416
11431,92357833.09922431
11432,92357821.64359494
11433,92357810.19579042
11434,92357798.75580572
11435,92357787.32363518
11436,92357775.89927359
11437,92357764.4827157
11438,92357753.07395612
11439,92357741.67298949
11440,92357730.27981049
11441,92357718.89441387
11442,92357707.5167943
11443,92357696.14694631
11444,92357684.78486477
11445,92357673.43054433
11446,92357662.0839797
11447,92357650.74516551
11448,92357639.41409656
11449,92357628.09076749
11450,92357616.77517304
11451,92357605.46730791
11452,92357594.16716695
11453,92357582.87474462
11454,92357571.5900359
11455,92357560.31303534
11456,92357549.04373778
11457,92357537.78213798
11458,92357526.52823062
11459,92357515.2820104
11460,92357504.04347213
11461,92357492.81261063
11462,92357481.58942051
11463,92357470.3738967
11464,92357459.1660338
11465,92357447.96582665
11466,92357436.77327009
11467,92357425.58835874
11468,92357414.41108747
11469,92357403.2414511
11470,92357392.07944433
11471,92357380.925062
11472,92357369.77829887
11473,92357358.63914976
11474,92357347.50760956
11475,92357336.38367285
11476,92357325.26733452
11477,92357314.15858954
11478,92357303.05743255
11479,92357291.9638584
11480,92357280.87786193
11481,92357269.799438
11482,92357258.72858138
11483,92357247.66528694
11484,92357236.60954948
11485,92357225.56136389
11486,92357214.52072497
11487,92357203.48762754
11488,92357192.4620665
11489,92357181.44403666
11490,92357170.43353291
11491,92357159.43055016
11492,92357148.43508321
11493,92357137.44712679
11494,92357126.46667598
11495,92357115.49372566
11496,92357104.52827054
11497,92357093.57030557
11498,92357082.61982577
11499,92357071.67682578
11500,92357060.74130063
11501,92357049.81324518
11502,92357038.89265445
11503,92357027.9795232
11504,92357017.07384634
11505,92357006.17561889
11506,92356995.28483559
11507,92356984.40149154
11508,92356973.52558148
11509,92356962.6571005
11510,92356951.7960434
11511,92356940.94240515
11512,92356930.09618075
11513,92356919.257365
11514,92356908.42595299
11515,92356897.60193956
11516,92356886.78531961
11517,92356875.97608821
11518,92356865.17424029
11519,92356854.37977076
11520,92356843.59267458
11521,92356832.81294681
11522,92356822.04058228
11523,92356811.27557601
11524,92356800.51792307
11525,92356789.76761825
11526,92356779.02465665
11527,92356768.28903322
11528,92356757.56074308
11529,92356746.83978106
11530,92356736.12614213
11531,92356725.41982138
11532,92356714.72081383
11533,92356704.02911445
11534,92356693.34471817
11535,92356682.66762021
11536,92356671.9978153
11537,92356661.33529869
11538,92356650.68006536
11539,92356640.03211018
11540,92356629.39142832
11541,92356618.75801487
11542,92356608.13186462
11543,92356597.51297297
11544,92356586.9013346
11545,92356576.29694478
11546,92356565.69979848
11547,92356555.10989077
11548,92356544.5272167
11549,92356533.95177136
11550,92356523.3835497
11551,92356512.82254697
11552,92356502.26875807
11553,92356491.72217816
11554,92356481.1828023
11555,92356470.65062557
11556,92356460.12564301
11557,92356449.6078498
11558,92356439.09724092
11559,92356428.59381153
11560,92356418.09755677
11561,92356407.60847156
11562,92356397.12655117
11563,92356386.65179071
11564,92356376.18418525
11565,92356365.72372982
11566,92356355.27041966
11567,92356344.82424983
11568,92356334.38521543
11569,92356323.95331165
11570,92356313.5285335
11571,92356303.11087628
11572,92356292.70033506
11573,92356282.2969049
11574,92356271.90058102
11575,92356261.51135857
11576,92356251.12923266
11577,92356240.75419849
11578,92356230.38625114
11579,92356220.02538589
11580,92356209.67159773
11581,92356199.324882
11582,92356188.98523377
11583,92356178.65264829
11584,92356168.32712057
11585,92356158.00864594
11586,92356147.69721961
11587,92356137.39283668
11588,92356127.09549232
11589,92356116.80518182
11590,92356106.52190027
11591,92356096.24564293
11592,92356085.97640494
11593,92356075.71418159
11594,92356065.45896804
11595,92356055.2107595
11596,92356044.96955124
11597,92356034.73533842
11598,92356024.50811626
11599,92356014.28788002
11600,92356004.07462491
11601,92355993.86834612
11602,92355983.669039
11603,92355973.47669862
11604,92355963.29132034
11605,92355953.11289945
11606,92355942.94143112
11607,92355932.77691057
11608,92355922.61933309
11609,92355912.46869393
11610,92355902.3249884
11611,92355892.18821174
11612,92355882.05835916
11613,92355871.9354259
11614,92355861.81940746
11615,92355851.71029885
11616,92355841.60809553
11617,92355831.51279266
11618,92355821.42438564
11619,92355811.34286964
11620,92355801.26824006
11621,92355791.20049211
11622,92355781.13962114
11623,92355771.08562249
11624,92355761.03849137
11625,92355750.99822319
11626,92355740.96481313
11627,92355730.93825665
11628,92355720.91854893
11629,92355710.90568542
11630,92355700.89966147
11631,92355690.90047221
11632,92355680.90811306
11633,92355670.92257954
11634,92355660.94386673
11635,92355650.97197014
11636,92355641.0068849
11637,92355631.04860662
11638,92355621.09713054
11639,92355611.15245196
11640,92355601.21456632
11641,92355591.28346892
11642,92355581.35915518
11643,92355571.4416204
11644,92355561.53086002
11645,92355551.62686929
11646,92355541.72964378
11647,92355531.83917871
11648,92355521.9554695
11649,92355512.0785116
11650,92355502.2083003
11651,92355492.34483102
11652,92355482.48809928
11653,92355472.63810034
11654,92355462.79482952
11655,92355452.95828246
11656,92355443.12845437
11657,92355433.30534081
11658,92355423.48893711
11659,92355413.6792386
11660,92355403.87624083
11661,92355394.07993922
11662,92355384.29032914
11663,92355374.50740607
11664,92355364.73116536
11665,92355354.96160258
11666,92355345.19871303
11667,92355335.44249219
11668,92355325.69293565
11669,92355315.95003864
11670,92355306.21379668
11671,92355296.48420529
11672,92355286.76125987
11673,92355277.04495592
11674,92355267.33528887
11675,92355257.63225417
11676,92355247.93584736
11677,92355238.2460638
11678,92355228.56289908
11679,92355218.8863487
11680,92355209.21640798
11681,92355199.55307251
11682,92355189.89633776
11683,92355180.2461993
11684,92355170.6026525
11685,92355160.96569292
11686,92355151.33531608
11687,92355141.71151741
11688,92355132.09429243
11689,92355122.48363681
11690,92355112.87954578
11691,92355103.28201514
11692,92355093.69104026
11693,92355084.1066166
11694,92355074.52873987
11695,92355064.95740545
11696,92355055.3926089
11697,92355045.83434573
11698,92355036.28261152
11699,92355026.73740189
11700,92355017.19871221
11701,92355007.66653818
11702,92354998.14087528
11703,92354988.62171909
11704,92354979.10906504
11705,92354969.60290892
11706,92354960.10324611
11707,92354950.61007221
11708,92354941.12338282
11709,92354931.64317353
11710,92354922.16943984
11711,92354912.70217738
11712,92354903.24138172
11713,92354893.78704841
11714,92354884.3391731
11715,92354874.89775132
11716,92354865.46277876
11717,92354856.03425087
11718,92354846.61216334
11719,92354837.19651173
11720,92354827.78729169
11721,92354818.38449878
11722,92354808.98812863
11723,92354799.59817687
11724,92354790.21463908
11725,92354780.83751084
11726,92354771.46678793
11727,92354762.10246582
11728,92354752.74454017
11729,92354743.3930067
11730,92354734.04786094
11731,92354724.70909859
11732,92354715.37671526
11733,92354706.0507066
11734,92354696.73106818
11735,92354687.41779575
11736,92354678.11088493
11737,92354668.81033145
11738,92354659.51613079
11739,92354650.22827882
11740,92354640.94677104
11741,92354631.67160313
11742,92354622.40277089
11743,92354613.14026983
11744,92354603.88409573
11745,92354594.63424428
11746,92354585.39071105
11747,92354576.15349184
11748,92354566.92258227
11749,92354557.69797808
11750,92354548.47967494
11751,92354539.26766852
11752,92354530.06195445
11753,92354520.86252862
11754,92354511.66938661
11755,92354502.48252419
11756,92354493.30193695
11757,92354484.12762079
11758,92354474.9595713
11759,92354465.79778425
11760,92354456.64225525
11761,92354447.49298015
11762,92354438.34995462
11763,92354429.2131744
11764,92354420.08263531
11765,92354410.95833299
11766,92354401.84026311
11767,92354392.72842161
11768,92354383.62280409
11769,92354374.52340636
11770,92354365.43022408
11771,92354356.34325315
11772,92354347.26248924
11773,92354338.1879281
11774,92354329.11956553
11775,92354320.05739725
11776,92354311.00141911
11777,92354301.95162678
11778,92354292.90801615
11779,92354283.87058283
11780,92354274.8393228
11781,92354265.81423177
11782,92354256.7953054
11783,92354247.78253967
11784,92354238.77593023
11785,92354229.77547292
11786,92354220.7811636
11787,92354211.79299797
11788,92354202.81097187
11789,92354193.8350812
11790,92354184.86532164
11791,92354175.90168904
11792,92354166.9441792
11793,92354157.99278797
